0	350.966	45.0000	2.4749	2.4749	0.0000	0.0000	979.8183	32996.5000	8000.0000	0.0000	29996.0000	7000.0000	0.0000	-0.0000	45.0000	-0.0000	30000.0000	-0.0000	0.0000	0.0000	0.0000
0.1000	360.5789	45.0003	27.6252	27.5713	0.0000	0.0002	978.0029	32961.5000	8000.0000	0.0000	29956.0000	7000.0000	0.0000	0.0477	45.0001	-0.0000	29964.5664	0.1104	0.0000	0.1608	0.0000
0.2000	370.1084	45.0022	53.5012	53.2961	0.0000	0.0005	976.1913	32926.5000	8000.0000	0.0000	29916.0000	7000.0000	0.0000	0.0934	45.0003	-0.0000	29928.1745	0.2157	0.0000	0.2961	0.0000
0.3000	379.5542	45.0062	80.0964	79.6435	0.0000	0.0010	974.3835	32891.5000	8000.0000	0.0000	29876.0000	7000.0000	0.0000	0.1376	45.0006	-0.0000	29890.8329	0.3172	0.0000	0.4178	0.0000
0.4000	388.9280	45.0128	107.4049	106.6084	0.0000	0.0014	972.5794	32856.5000	8000.0000	0.0000	29836.0000	7000.0000	0.0000	0.1808	45.0010	-0.0000	29852.5496	0.4156	0.0000	0.5322	0.0000
0.5000	398.2305	45.0219	135.4210	134.1861	0.0000	0.0018	970.7791	32821.5000	8000.0000	0.0000	29796.0000	7000.0000	0.0000	0.2231	45.0016	-0.0000	29813.3319	0.5111	0.0000	0.6428	0.0000
0.6000	407.4609	45.0333	164.1392	162.3720	0.0000	0.0022	968.9825	32786.5000	8000.0000	0.0000	29756.0000	7000.0000	0.0000	0.2645	45.0023	-0.0000	29773.1869	0.6041	0.0000	0.7516	0.0000
0.7000	416.6180	45.0469	193.5535	191.1617	0.0000	0.0026	967.1896	32751.5000	8000.0000	0.0000	29716.0000	7000.0000	0.0000	0.3047	45.0032	-0.0000	29732.1221	0.6945	0.0000	0.8536	0.0000
0.8000	425.7006	45.0624	223.6581	220.5503	0.0000	0.0029	965.4006	32716.5000	8000.0000	0.0000	29676.0000	7000.0000	0.0000	0.3438	45.0041	-0.0000	29690.1449	0.7825	0.0000	0.9528	0.0000
0.9000	434.7076	45.0796	254.4471	250.5332	0.0000	0.0031	963.6152	32681.5000	8000.0000	0.0000	29636.0000	7000.0000	0.0000	0.3821	45.0052	-0.0000	29647.2628	0.8680	0.0000	1.0498	0.0000
1.0000	443.6381	45.0982	285.9142	281.1058	0.0000	0.0034	961.8336	32646.5000	8000.0000	0.0000	29596.0000	7000.0000	0.0000	0.4194	45.0065	-0.0000	29603.4835	0.9510	0.0000	1.1444	0.0000
1.1000	452.4912	45.1181	318.0534	312.2632	0.0000	0.0036	960.0558	32611.5000	8000.0000	0.0000	29556.0000	7000.0000	0.0000	0.4557	45.0078	-0.0000	29558.8146	1.0316	0.0000	1.2372	0.0000
1.2000	461.2661	45.1390	350.8584	344.0007	0.0000	0.0038	958.2817	32576.5000	8000.0000	0.0000	29516.0000	7000.0000	0.0000	0.4911	45.0093	-0.0000	29513.2641	1.1098	0.0000	1.3283	0.0000
1.3000	469.9618	45.1610	384.3227	376.3135	0.0000	0.0039	956.5114	32541.5000	8000.0000	0.0000	29476.0000	7000.0000	0.0000	0.5255	45.0108	-0.0000	29466.8397	1.1857	0.0000	1.4173	0.0000
1.4000	478.5778	45.1837	418.4401	409.1966	0.0000	0.0040	954.7448	32506.5000	8000.0000	0.0000	29436.0000	7000.0000	0.0000	0.5591	45.0126	-0.0000	29419.5495	1.2592	0.0000	1.5043	0.0000
1.5000	487.1134	45.2072	453.2039	442.6454	0.0000	0.0042	952.9819	32471.5000	8000.0000	0.0000	29396.0000	7000.0000	0.0000	0.5917	45.0144	-0.0000	29371.4015	1.3306	0.0000	1.5892	0.0000
1.6000	495.5678	45.2313	488.6077	476.6548	0.0000	0.0043	951.2229	32436.5000	8000.0000	0.0000	29356.0000	7000.0000	0.0000	0.6234	45.0163	-0.0000	29322.4037	1.3997	0.0000	1.6721	0.0000
1.7000	503.9406	45.2560	524.6449	511.2199	0.0000	0.0043	949.4675	32401.5000	8000.0000	0.0000	29316.0000	7000.0000	0.0000	0.6543	45.0184	-0.0000	29272.5644	1.4667	0.0000	1.7531	0.0000
1.8000	512.2336	45.2811	561.3089	546.3358	0.0000	0.0044	947.7159	32366.5000	8000.0000	0.0000	29276.0000	7000.0000	0.0000	0.6845	45.0205	-0.0000	29221.8916	1.5317	0.0000	1.8248	0.0000
1.9000	520.4589	45.3066	598.5936	581.9981	0.0000	0.0045	945.9681	32331.5000	8000.0000	0.0000	29236.0000	7000.0000	0.0000	0.7141	45.0228	-0.0000	29170.3930	1.5946	0.0000	1.8858	0.0000
2.0000	528.6190	45.3324	636.4934	618.2030	0.0000	0.0045	944.2240	32296.5000	8000.0000	0.0000	29196.0000	7000.0000	0.0000	0.7429	45.0252	-0.0000	29118.0752	1.6556	0.0000	1.9438	0.0000
2.1000	536.7144	45.3586	675.0028	654.9468	0.0000	0.0046	942.4837	32261.5000	8000.0000	0.0000	29156.0000	7000.0000	0.0000	0.7710	45.0277	-0.0000	29064.9446	1.7147	0.0000	1.9992	0.0000
2.2000	544.7459	45.3850	714.1166	692.2257	0.0000	0.0046	940.7471	32226.5000	8000.0000	0.0000	29116.0000	7000.0000	0.0000	0.7984	45.0303	-0.0000	29011.0077	1.7719	0.0000	2.0520	0.0000
2.3000	552.7141	45.4117	753.8293	730.0362	0.0000	0.0047	939.0142	32191.5000	8000.0000	0.0000	29076.0000	7000.0000	0.0000	0.8251	45.0330	-0.0000	28956.2709	1.8273	0.0000	2.1024	0.0000
2.4000	560.6199	45.4385	794.1356	768.3748	0.0000	0.0047	937.2852	32156.5000	8000.0000	0.0000	29036.0000	7000.0000	0.0000	0.8511	45.0358	-0.0000	28900.7405	1.8810	0.0000	2.1504	0.0000
2.5000	568.4639	45.4655	835.0302	807.2378	0.0000	0.0047	935.5598	32121.5000	8000.0000	0.0000	28996.0000	7000.0000	0.0000	0.8764	45.0387	-0.0000	28844.4227	1.9331	0.0000	2.1962	0.0000
2.6000	576.2471	45.4927	876.5080	846.6219	0.0000	0.0047	933.8382	32086.5000	8000.0000	0.0000	28956.0000	7000.0000	0.0000	0.9011	45.0418	-0.0000	28787.3236	1.9834	0.0000	2.2398	0.0000
2.7000	583.9691	45.5198	918.5638	886.5236	0.0000	0.0048	932.1204	32051.5000	8000.0000	0.0000	28916.0000	7000.0000	0.0000	0.9250	45.0449	-0.0000	28729.4493	2.0322	0.0000	2.2813	0.0000
2.8000	591.6282	45.5471	961.1923	926.9394	0.0000	0.0048	930.4063	32016.5000	8000.0000	0.0000	28876.0000	7000.0000	0.0000	0.9483	45.0481	-0.0000	28670.8059	2.0795	0.0000	2.3208	0.0000
2.9000	599.2250	45.5744	1004.3883	967.8659	0.0000	0.0048	928.6960	31981.5000	8000.0000	0.0000	28836.0000	7000.0000	0.0000	0.9709	45.0514	-0.0000	28611.3997	2.1252	0.0000	2.3585	0.0000
3.0000	606.7604	45.6017	1048.1465	1009.2994	0.0000	0.0048	926.9894	31946.5000	8000.0000	0.0000	28796.0000	7000.0000	0.0000	0.9930	45.0548	-0.0000	28551.2369	2.1695	0.0000	2.3940	0.0000
3.1000	614.2705	44.3736	1092.4727	1051.2267	0.0000	-0.3975	925.2865	31911.5000	8000.0000	0.0000	28756.0000	7000.0000	0.0000	0.3482	12.4412	-0.0000	29952.8544	1.2037	0.0000	-18.5836	0.0000
3.2000	621.7693	41.7527	1137.3894	1093.6226	0.0000	-0.5002	923.5875	31876.5000	8000.0000	0.0000	28716.0000	7000.0000	0.0000	-0.7217	12.3959	-0.0000	29863.3173	-1.2701	0.0000	-14.3960	0.0000
3.3000	629.0554	38.8577	1182.9273	1136.4422	0.0000	-0.5023	921.8921	31841.5000	8000.0000	0.0000	28676.0000	7000.0000	0.0000	-1.9486	12.3498	-0.0000	29773.1034	-4.0268	0.0000	-14.4750	0.0000
3.4000	636.0114	36.0431	1229.1100	1179.6173	0.0000	-0.4751	920.2005	31806.5000	8000.0000	0.0000	28636.0000	7000.0000	0.0000	-3.1153	12.3030	-0.0000	29682.2036	-6.6651	0.0000	-15.6768	0.0000
3.5000	642.6498	33.4099	1275.9569	1223.0779	0.0000	-0.4401	918.5127	31771.5000	8000.0000	0.0000	28596.0000	7000.0000	0.0000	-4.1753	12.2556	-0.0000	29590.6143	-9.0758	0.0000	-17.0805	0.0000
3.6000	649.0802	30.9804	1323.4881	1266.7614	0.0000	-0.4045	916.8286	31736.5000	8000.0000	0.0000	28556.0000	7000.0000	0.0000	-5.1296	12.2077	-0.0000	29498.3305	-11.2375	0.0000	-18.4092	0.0000
3.7000	655.3124	28.7514	1371.7248	1310.6130	0.0000	-0.3705	915.1483	31701.5000	8000.0000	0.0000	28516.0000	7000.0000	0.0000	-5.9704	12.1595	-0.0000	29405.3430	-13.1577	0.0000	-19.5855	0.0000
3.8000	661.3436	26.7121	1420.6837	1354.5814	0.0000	-0.3386	913.4717	31666.5000	8000.0000	0.0000	28476.0000	7000.0000	0.0000	-6.7058	12.1111	-0.0000	29311.6463	-14.8528	0.0000	-20.5970	0.0000
3.9000	667.1771	24.8495	1470.3770	1398.6190	0.0000	-0.3090	911.7988	31631.5000	8000.0000	0.0000	28436.0000	7000.0000	0.0000	-7.3453	12.0625	-0.0000	29217.2379	-16.3406	0.0000	-21.4516	0.0000
4.0000	672.8206	23.1509	1520.8137	1442.6818	0.0000	-0.2816	910.1298	31596.5000	8000.0000	0.0000	28396.0000	7000.0000	0.0000	-7.8980	12.0139	-0.0000	29122.1183	-17.6388	0.0000	-22.1621	0.0000
4.1000	678.2848	21.6036	1571.9996	1486.7295	0.0000	-0.2563	908.4644	31561.5000	8000.0000	0.0000	28356.0000	7000.0000	0.0000	-8.3729	11.9652	-0.0000	29026.2897	-18.7638	0.0000	-22.7421	0.0000
4.2000	683.5824	20.1960	1623.9382	1530.7254	0.0000	-0.2330	906.8028	31526.5000	8000.0000	0.0000	28316.0000	7000.0000	0.0000	-8.7779	11.9167	-0.0000	28929.7559	-19.7312	0.0000	-23.2046	0.0000
4.3000	688.7275	18.9169	1676.6311	1574.6362	0.0000	-0.2116	905.1450	31491.5000	8000.0000	0.0000	28276.0000	7000.0000	0.0000	-9.1205	11.8682	-0.0000	28832.5217	-20.5552	0.0000	-23.5615	0.0000
4.4000	693.7346	17.7558	1730.0784	1618.4317	0.0000	-0.1920	903.4909	31456.5000	8000.0000	0.0000	28236.0000	7000.0000	0.0000	-9.4072	11.8200	-0.0000	28734.5929	-21.2490	0.0000	-23.8236	0.0000
4.5000	698.6182	16.7031	1784.2789	1662.0851	0.0000	-0.1739	901.8406	31421.5000	8000.0000	0.0000	28196.0000	7000.0000	0.0000	-9.6441	11.7721	-0.0000	28635.9754	-21.8247	0.0000	-24.0007	0.0000
4.6000	703.3927	15.7497	1839.2307	1705.5723	0.0000	-0.1574	900.1940	31386.5000	8000.0000	0.0000	28156.0000	7000.0000	0.0000	-9.8362	11.7244	-0.0000	28536.6757	-22.2937	0.0000	-24.1146	0.0000
4.7000	708.0721	14.8873	1894.9309	1748.8717	0.0000	-0.1423	898.5511	31351.5000	8000.0000	0.0000	28116.0000	7000.0000	0.0000	-9.9884	11.6771	-0.0000	28436.7002	-22.6662	0.0000	-24.1782	0.0000
4.8000	712.6693	14.1081	1951.3761	1791.9645	0.0000	-0.1285	896.9121	31316.5000	8000.0000	0.0000	28076.0000	7000.0000	0.0000	-10.1050	11.6301	-0.0000	28336.0555	-22.9515	0.0000	-24.1811	0.0000
4.9000	717.1967	13.4048	2008.5627	1834.8340	0.0000	-0.1159	895.2767	31281.5000	8000.0000	0.0000	28036.0000	7000.0000	0.0000	-10.1899	11.5836	-0.0000	28234.7478	-23.1584	0.0000	-24.1297	0.0000
5.0000	721.6654	12.7710	2066.4866	1877.4656	0.0000	-0.1044	893.6451	31246.5000	8000.0000	0.0000	27996.0000	7000.0000	0.0000	-10.2464	11.5374	-0.0000	28132.7834	-23.2948	0.0000	-24.0298	0.0000
5.1000	726.0859	12.2003	2125.1435	1919.8465	0.0000	-0.0939	892.0173	31211.5000	8000.0000	0.0000	27956.0000	7000.0000	0.0000	-10.2777	11.4918	-0.0000	28030.1683	-23.3679	0.0000	-23.8868	0.0000
5.2000	730.4674	11.6872	2184.5292	1961.9658	0.0000	-0.0844	890.3932	31176.5000	8000.0000	0.0000	27916.0000	7000.0000	0.0000	-10.2863	11.4466	-0.0000	27926.9081	-23.3846	0.0000	-23.7058	0.0000
5.3000	734.8184	11.2265	2244.6391	2003.8139	0.0000	-0.0757	888.7729	31141.5000	8000.0000	0.0000	27876.0000	7000.0000	0.0000	-10.2748	11.4020	-0.0000	27823.0085	-23.3507	0.0000	-23.4913	0.0000
5.4000	739.1464	10.8134	2305.4687	2045.3830	0.0000	-0.0678	887.1563	31106.5000	8000.0000	0.0000	27836.0000	7000.0000	0.0000	-10.2454	11.3578	-0.0000	27718.4747	-23.2719	0.0000	-23.2473	0.0000
5.5000	743.4579	10.4435	2367.0136	2086.6663	0.0000	-0.0607	885.5434	31071.5000	8000.0000	0.0000	27796.0000	7000.0000	0.0000	-10.1999	11.3142	-0.0000	27613.3115	-23.1533	0.0000	-22.9775	0.0000
5.6000	747.7587	10.1129	2429.2691	2127.6581	0.0000	-0.0542	883.9344	31036.5000	8000.0000	0.0000	27756.0000	7000.0000	0.0000	-10.1403	11.2712	-0.0000	27507.5239	-22.9993	0.0000	-22.6854	0.0000
5.7000	752.0539	9.8180	2492.2309	2168.3540	0.0000	-0.0483	882.3290	31001.5000	8000.0000	0.0000	27716.0000	7000.0000	0.0000	-10.0680	11.2287	-0.0000	27401.1164	-22.8141	0.0000	-22.3739	0.0000
5.8000	756.3478	9.5554	2555.8945	2208.7504	0.0000	-0.0429	880.7274	30966.5000	8000.0000	0.0000	27676.0000	7000.0000	0.0000	-9.9845	11.1868	-0.0000	27294.0932	-22.6015	0.0000	-22.0458	0.0000
5.9000	760.6440	9.3222	2620.2554	2248.8446	0.0000	-0.0381	879.1296	30931.5000	8000.0000	0.0000	27636.0000	7000.0000	0.0000	-9.8911	11.1455	-0.0000	27186.4585	-22.3649	0.0000	-21.7037	0.0000
6.0000	764.9456	9.1157	2685.3092	2288.6345	0.0000	-0.0337	877.5355	30896.5000	8000.0000	0.0000	27596.0000	7000.0000	0.0000	-9.7891	11.1047	-0.0000	27078.2162	-22.1074	0.0000	-21.3504	0.0000
6.1000	769.2550	8.9333	2751.0516	2328.1188	0.0000	-0.0297	875.9452	30861.5000	8000.0000	0.0000	27556.0000	7000.0000	0.0000	-9.6796	11.0645	-0.0000	26969.3701	-21.8318	0.0000	-20.9875	0.0000
6.2000	773.5743	8.7726	2817.4784	2367.2969	0.0000	-0.0261	874.3586	30826.5000	8000.0000	0.0000	27516.0000	7000.0000	0.0000	-9.5633	11.0250	-0.0000	26859.9239	-21.5406	0.0000	-20.6164	0.0000
6.3000	777.9051	8.6316	2884.5851	2406.1684	0.0000	-0.0228	872.7757	30791.5000	8000.0000	0.0000	27476.0000	7000.0000	0.0000	-9.4413	10.9860	-0.0000	26749.8809	-21.2362	0.0000	-20.2389	0.0000
6.4000	782.2485	8.5086	2952.3677	2444.7339	0.0000	-0.0199	871.1967	30756.5000	8000.0000	0.0000	27436.0000	7000.0000	0.0000	-9.3142	10.9476	-0.0000	26639.2448	-20.9205	0.0000	-19.8564	0.0000
